,date,name,ndvi_mean,ndvi_std,ndre_mean,ndre_std,evi_mean,evi_std,cire_mean,cire_std,mcari_mean,mcari_std,msavi_mean,msavi_std
25,2024-11-02,49,0.28131492987069157,0.082236784353562,0.21185454907861925,0.06715942507306741,0.17848231574902287,0.3022967896157507,0.5584666449404578,0.2467763098910243,911.2503485176914,6868.988630462147,-2106.1501913265306,4155.698379811364
26,2024-11-02,50,0.5267280842829282,0.0430815603567558,0.37000724748359765,0.03638594618544839,0.6581425572139623,0.42905148182795333,1.1849204664703037,0.17876609963793003,20174.408270546635,29428.924728060836,-4159.36801242236,4777.22515635759
27,2024-11-02,51,0.5116544177143364,0.03577525676502027,0.41845291059480816,0.039897094173279204,0.9510339787236541,0.5993009607698785,1.4542214462304457,0.2215866622942888,9962.70574858872,23105.735820211412,-4760.254734848485,4912.9938852642845
28,2024-11-02,52,0.19117782251019338,0.04934619651174506,0.1473982829650945,0.04061191819258253,0.30221134318812753,0.20038598135092123,0.3514786440995165,0.12057315397829373,372.2595961549715,95.20503247653063,-5672.916666666667,5253.049805298294
29,2024-11-02,53,0.18100824708415045,0.025733795126411708,0.1415907767913282,0.024559803369456613,0.1722115212928274,0.19113984693241864,0.3318107605516736,0.06713786128850903,442.52987908928475,83.55705846804346,-3491.218434343434,4898.092377422687
30,2024-11-02,54,0.18888739628529877,0.030056302890556816,0.14564989905219908,0.027709320720358935,0.3146747122026651,0.18427422746721586,0.34352613632797324,0.07935768279222603,338.63827407750443,75.14528366066776,-6066.56427221172,5176.311331589336
31,2024-11-02,55,0.3406929843611502,0.04101021076761318,0.25563695278845466,0.03605660446309028,0.4798860669595186,0.354142697268642,0.6932293193159416,0.13174731654683872,134.59917738250564,78.03556610302181,-4608.9601648351645,5040.648931320773
32,2024-11-02,56,0.5160878197431845,0.049152973035176344,0.431336341988985,0.05400458993158105,1.0050693515129991,0.6482651627205233,1.546859721913302,0.31669547541638715,10645.395017205952,23846.74705467326,-5150.625850340136,5167.24480751864
33,2024-11-02,57,0.20346046753421768,0.02131881336316133,0.15212896483336663,0.026526448394586156,0.38511519457062177,0.24766681036967952,0.3611719919348622,0.07432681650524296,162.97455747293475,55.855638304969816,-5511.023684210526,5035.411577880162
34,2024-11-02,58,0.22433318776417016,0.04254455942917968,0.166626693611828,0.037186525873879016,0.4203993728955234,0.2908396643447973,0.4048281648945558,0.11107484300884789,142.1392405086389,60.292221293013704,-5894.869047619048,5299.799425367088
35,2024-11-02,59,0.5543412212491714,0.01469658988867997,0.3829997632413549,0.02452991911752179,0.6662293954516281,0.4217044049545314,1.2467112797485338,0.1316356186296657,27782.967270297202,31529.05095199972,-4363.603174603175,4882.8808515626115
36,2024-11-02,60,0.5576877917882861,0.012968269280148954,0.3852786970886237,0.02024143896729948,0.6705587181771394,0.42088295441190504,1.256973640056759,0.10545751742099489,36630.97375640341,31347.53988818291,-4315.788333333333,4890.793984214685
37,2024-11-02,61,0.23692722320783033,0.041954063700765015,0.17838099853443667,0.037963098356996065,0.46841004355012855,0.2762130403782085,0.43966878860274244,0.11832907739141206,124.5447207233982,51.10401357713084,-6226.142708333334,5262.9038224860715
38,2024-11-02,62,0.5776859648080394,0.017055901523127706,0.4210416010394956,0.02198631027074603,0.821886866092313,0.4810931004672317,1.4595138133651988,0.1326900510958833,44951.640903840605,27935.889124637328,-4358.243333333333,4992.6965642281475
39,2024-11-02,63,0.21928618422910207,0.031050634150491325,0.1728993377495422,0.031056922739289856,0.4286199601090035,0.292704309066531,0.421548391334348,0.09236805375511745,148.60984681070553,51.56767777984762,-5462.519480519481,5046.803239685168
40,2024-11-02,64,0.559300247164764,0.025083950656472228,0.47469473024912845,0.028796051826251733,1.121048128220293,0.755240938451304,1.8187120849689522,0.2087851940186509,28113.58223510791,31152.837919871257,-4336.543650793651,4930.664191880705
41,2024-11-02,65,0.2199710077622623,0.06084830849217017,0.17609773665555015,0.06158486412284498,0.46068398142230993,0.31818845292824904,0.44235339612562996,0.20104485763167712,174.96310655567103,68.46427387520588,-5901.920454545455,5067.808159079536
42,2024-11-02,66,0.213957319092997,0.046946898601863636,0.16602355185312534,0.0489061212319077,0.4014295932739139,0.2761321298642537,0.40689186719250264,0.14989930222752576,191.7024730967433,61.895897267217954,-6020.114832535885,5228.858837756733
43,2024-11-02,67,0.42289821814431144,0.1015872488776339,0.3355413994564009,0.0896928917908558,0.539144088139698,0.5744402973536136,1.0626196923331352,0.3919721679987623,8163.688658756145,21135.64877075212,-3632.336485421592,4838.441759270969
44,2024-11-02,68,0.21747874618939037,0.046216809585539455,0.16877437923290164,0.04278424931637708,0.4115730749465875,0.2906035456598434,0.4128914946108384,0.13320941561112293,174.6236912339263,78.73364586567388,-5829.6036866359445,5305.107507441895
45,2024-11-02,69,0.4963198810462867,0.06066001649220144,0.41963546780393945,0.05939890927048819,0.8579195767267428,0.6643971456864093,1.4792654541450294,0.32622295519781397,4276.924687169422,15889.210238333797,-4258.898717948718,4952.7799332603145
46,2024-11-02,70,0.4296919462260388,0.06111493343962462,0.33391236107291866,0.06301879724810264,0.7337259315605553,0.45302729919994794,1.0303199470807909,0.29416757028785706,956.3857276304518,7528.526328756119,-4865.789402173913,4981.961785632425
47,2024-11-02,71,0.5236226073700853,0.04708209072678029,0.4462982345434933,0.0435568507363292,0.9286398551883989,0.6846976254478934,1.6321382734060643,0.2576651212342166,6150.087112873882,18817.49492127202,-4494.224358974359,5069.304686837868
48,2024-11-02,72,0.5451409901087775,0.040245585720647147,0.4597945143949112,0.04257192171971773,1.1222401176266996,0.7258623108530788,1.7237723806023084,0.27465911438120083,24613.531500979778,30837.892661670485,-4438.607954545455,4938.825951101905
49,2024-11-02,73,0.21338707074869673,0.02209170500228701,0.1600030544788319,0.027775135351866723,0.46832638451852104,0.2716541977257771,0.3835974083886313,0.07984528476751018,122.26039253022553,44.53278868648683,-6373.872727272727,5251.780265446082
50,2024-11-02,74,0.5443295323336627,0.02330729051593934,0.4645154405993296,0.02911547816046279,1.1761463511225796,0.734174490345884,1.7462092227433468,0.20816397810207288,17882.775319230426,28568.549885991146,-4916.079993206522,4981.878261479122
51,2024-11-02,75,0.21014923058510432,0.02951381132193411,0.15297594907351877,0.03327570624097624,0.425291711702904,0.2577273146552654,0.36481522425320057,0.09201263633152702,126.53881301967736,51.563327486967566,-6244.625,5044.389535652982
52,2024-11-02,76,0.20588665373482254,0.02563234098321228,0.15454725023525118,0.02778455288076784,0.428049720175433,0.33374119435702376,0.3681707893350413,0.07845829653604375,132.64148328948568,46.5094861634756,-5844.21550094518,5202.679862464239
53,2024-11-02,77,0.5571790548539315,0.023449196066296203,0.4690913276941102,0.028388165656005188,1.0460674101769103,0.6991040689066158,1.7776278743883565,0.19749706267500652,15509.354183551828,27294.296546668804,-4155.320512820513,4721.146357541017
54,2024-11-02,78,0.5400752009100401,0.022649894941833598,0.44776180984554925,0.027710413005751333,1.104311979734791,0.6638260759546953,1.6305451170757825,0.17830758083526824,26486.203627683262,31317.1729337293,-4832.819711538462,4931.266338565691
55,2024-11-02,79,0.20937158567280417,0.02506177211323463,0.16266439400449154,0.02828012787280695,0.4373488559958221,0.2802467216471097,0.3912738965950552,0.08139831168592912,148.52240147916177,50.0805582522741,-5956.145256916996,5166.426096712669
56,2024-11-02,80,0.522859509928174,0.050126256974929374,0.4366910801053507,0.050954340472147926,0.7212543650134722,0.698730508453544,1.5765763095554255,0.29047672376506295,8852.076063506609,22036.7700703578,-3347.6192857142855,4814.800752336434
57,2024-11-02,81,0.5649707034540822,0.02411416694420482,0.48428787773100185,0.03221675446538685,1.2736048610975634,0.7358891259731223,1.8931804530645422,0.2429236739088402,30277.869330448735,31600.757750029596,-4806.692307692308,4979.015934663508
58,2024-11-02,82,0.2169581879551835,0.030798052695462475,0.16558502065267244,0.027824023478655625,0.4151088577284631,0.22534129512985202,0.3996113520690868,0.08178441539980373,186.73268273770415,54.367964818608236,-6177.215170278638,5005.85455238933
59,2024-11-02,83,0.47910147155858795,0.08896440720739245,0.38556480576375324,0.08231152017171758,0.4472999124272657,0.5952561660432504,1.3103518145660356,0.41555967148752965,10965.500345627017,23918.30896262029,-2467.6505494505495,4338.779680549112
60,2024-11-02,84,0.22439978701544627,0.027775421726392562,0.1661226956638117,0.026487705822872822,0.4309286349375421,0.315418759195512,0.40085911329506857,0.07643254785081946,344.6851876137294,3870.0158406233713,-5684.251315789474,5248.449337097312
61,2024-11-02,85,0.5406226208866116,0.020514893073023004,0.45719159433739837,0.02877229258858204,1.1871374162081672,0.6737854252622952,1.6950883256021516,0.19960550340802996,18719.867583765354,29023.477405750462,-4863.533991228071,4945.128524557561
62,2024-11-02,86,,,,,0.0,0.0,,,,,0.0,0.0
63,2024-11-02,87,0.20360759342639073,0.02394979746832645,0.15043273916246466,0.026558679438339245,0.39922197944738136,0.2601672634440062,0.3564349368474729,0.0735172962396177,123.6812464118104,48.14698218225948,-5770.4592105263155,5323.2519041015175
64,2024-11-02,89,0.20436612870554435,0.022379144505665714,0.15093397687082838,0.026985819484416997,0.41078770067789916,0.25214528797839864,0.357911418963545,0.07502977630968369,132.05903497160216,45.60068925422672,-5939.109649122807,5277.220557295809
65,2024-11-02,90,0.2505307447738657,0.04886182852533469,0.195590104183156,0.04561419748728064,0.46129511812643936,0.280303970310698,0.4946222026914773,0.1475461015304718,180.89698065821406,61.637922428884195,-5743.8141025641025,5182.66613900518
66,2024-11-02,91,0.5386212983692197,0.0318359966483593,0.3695222864633323,0.0366143113182298,0.5755408640499737,0.4624528314126103,1.1826630634288882,0.18089598136393126,43249.42348125364,29008.10955448542,-3814.0371794871794,4752.198556433804
67,2024-11-02,92,0.5334773739914175,0.02323647099767091,0.4582391508356471,0.034707323552677014,1.2081156481345448,0.6725699742440712,1.7070525604359337,0.24196494964769347,8238.154297893807,21317.965016606075,-4889.210743801653,4910.995121319111
68,2024-11-02,93,0.20699312093616193,0.02602355246738825,0.15176469822641128,0.02737014831455767,0.3826059755762918,0.25643682524082845,0.36031376072111204,0.07688238159472115,130.3070190952786,42.878502413496086,-5674.517391304348,5242.781936160642
69,2024-11-02,94,0.26864808582773636,0.04225712066774011,0.20610450620895657,0.04724460841554304,0.4673549651171112,0.3763966085440124,0.5287205144322433,0.16062961659390004,134.66631758726047,55.212469540846065,-4963.946153846154,5067.275826792232
70,2024-11-02,95,0.319134377146194,0.066879993008593,0.2561313399761251,0.058706319323886175,0.44580287197803203,0.44158148053653007,0.7064690263579013,0.22664457344513977,94.9489705635367,58.932184168759655,-4074.8262987012986,5264.115701615058
71,2024-11-02,96,0.47329877539648224,0.030223097051233938,0.3590497615763012,0.030053391394690425,0.8150074571608429,0.4589450550329742,1.1271569379917339,0.14514056975064424,9807.776382414413,22989.974421064955,-5178.43984962406,5106.283062137042
72,2024-11-02,97,0.3218328312273255,0.022459918985297967,0.239333359155605,0.026391650929818364,0.19675032287897368,0.3083648963312992,0.6324203554296176,0.09078677000488634,133.72192480152822,55.21504650407784,-2136.1293706293704,4168.359706449787
73,2024-11-02,98,0.20865549802353453,0.03225331286580248,0.1613944137121693,0.03260645908059875,0.4338770936514777,0.2846757033118091,0.3885182043207118,0.0929139862188602,142.98274604572455,52.30885492049178,-6124.657608695652,5368.968504350066
74,2024-11-02,99,0.44525354295505987,0.10565822479465435,0.34886227899336064,0.09950944184922488,0.6634058073026263,0.5956133203129661,1.1438243858499917,0.4757804681520072,16356.547411428908,27702.552168306094,-4202.2472,5098.5057873942005
75,2024-11-02,100,0.5665152676685296,0.02499485783570171,0.3842171175865629,0.02700804514699249,0.7096156347021192,0.42414290897708457,1.2539755224182147,0.13908588779661052,55615.34675808803,17977.224636477444,-4404.494505494506,4874.313976616997
76,2024-11-02,101,0.32909776346046266,0.05352924520367748,0.21905787367799726,0.03385100559769965,0.3085922811090422,0.31736372308159694,0.5658746602343773,0.11240618018406776,3602.9443225839746,14635.260883334087,-3657.9347222222223,5020.136771519934
77,2024-11-02,102,0.49758253828147225,0.08949670489211238,0.38215579401219163,0.08637275028999956,0.8127112479094278,0.5517705034158938,1.305206826271318,0.49215482733049337,21182.806995105802,29514.692859176,-4745.240942028986,4942.953720469959
78,2024-11-02,103,0.5726743267677945,0.021472637448632006,0.4838086227626788,0.02825317929911306,1.1754702090227245,0.638745131608731,1.8859131827240214,0.20895331425772914,16637.341193707674,27930.58228423167,-4847.006656804734,4957.998168076007
79,2024-11-02,104,0.20003217066611587,0.026632817891679556,0.1488810483806297,0.030560091536496126,0.43862824131243805,0.2796384765538668,0.3528742850960639,0.08442483464668538,121.64714053733935,41.90449865492389,-6177.623626373626,5132.054613385507
80,2024-11-02,105,0.19437945797865525,0.024466444098040552,0.14553944746335576,0.026082436533757688,0.42578925645199134,0.25326175082173696,0.3428387469142436,0.07150092874052762,127.83241995337939,43.93318418755173,-6016.057692307692,5129.06614450901
81,2024-11-02,106,0.20220662426738223,0.02831911460408766,0.14930043036962773,0.030575528919888652,0.425785449252775,0.2643698526698057,0.3540724911785227,0.08541260777066367,118.28628276438792,47.70285430338318,-5974.919130434782,5223.018856110534
82,2024-11-02,107,0.2105201173983357,0.03118112946264375,0.16101986042460648,0.031816559851190605,0.4568349103080147,0.2701368492956739,0.3873387970699293,0.09228381635474796,131.42052201423374,50.65386626877561,-6169.5176,5137.476120400974
83,2024-11-02,108,0.3666581530905399,0.03235826354508636,0.2668082563605466,0.03099377320154681,0.5064032312066669,0.3400827397093612,0.7327860247115224,0.11817834968422708,391.2755949122693,4195.303008557197,-4679.210737179487,5031.149278500986
84,2024-11-02,109,0.6152480302148844,0.06925318445995197,0.5313471849225325,0.0641880423778414,1.3579411370701115,0.6944496409446256,2.3343579171022224,0.49535520376109266,35651.42715900183,30836.23068148949,-4986.070840681952,4916.074917650423
85,2024-11-02,110,0.6353216313389936,0.03968001270834342,0.5461401339783418,0.0391971543890021,1.2385928694959099,0.7696709838758706,2.4368917486248445,0.353880618105645,39691.47458858381,29921.876548990876,-4169.189708141321,4764.059976752045
86,2024-11-02,111,0.27524404735114666,0.06645988210909184,0.20842768889379829,0.053812685522401885,0.3151345032492771,0.31762524635617045,0.5384650282963963,0.17474577299535862,225.8399571260691,102.28424671909426,-4297.325806451613,5243.82076227448
87,2024-11-02,112,0.6170113453753109,0.03966444127227348,0.5321586862319324,0.03794515481337775,1.1696486040591345,0.7598668531166036,2.3009593320807165,0.3226194841444618,26873.138833213456,31090.624894048546,-4411.75234521576,4890.91078706562
88,2024-11-02,113,0.24066023063791891,0.057819401925337084,0.18905805224298491,0.05497623854229344,0.49847526236741063,0.2929161378682918,0.47913502214423853,0.19099328965590567,160.78136701020262,57.62668780479351,-6160.3652882205515,5149.37293360648
89,2024-11-02,114,0.5240067589153854,0.026520087079369734,0.43179775704043843,0.03456063574851499,0.927877522065819,0.687723154096816,1.532620067270442,0.21031866279831446,17666.58410876851,28385.5790954257,-4580.679752066116,4948.165663724731
90,2024-11-02,115,0.23891878217155577,0.03783963644653758,0.18838005969051502,0.03760852457977251,0.43743148249554153,0.2970326468336667,0.46972194157556735,0.11948942860831185,169.54573037460932,58.13653765599274,-5867.863636363636,5289.647347534152
91,2024-11-02,116,0.2009994385626582,0.04488808737660024,0.1549247706388661,0.04327658098129612,0.09327883469307775,0.18892059557424368,0.3731024518402168,0.1261890342533057,314.9586162120712,75.37458599170672,-1798.0481481481481,4148.464910137811
92,2024-11-02,117,0.5407473986504825,0.05050489943883248,0.454552639872736,0.04902937698916173,1.0033410649022265,0.6589102008842654,1.6944151281820063,0.31007525706842365,11640.572808798644,24561.37537806763,-4301.752341920374,4914.247337891593
93,2024-11-02,118,0.31302955044167174,0.03491070272420933,0.23401469294878707,0.03182757677974515,0.381525283334679,0.31419383586160815,0.6157118947972064,0.11326143818378355,229.08754819000143,96.75268087482846,-4363.005208333333,5056.122230305096
94,2024-11-02,119,0.2486800855964881,0.05636730546249281,0.1956618903967106,0.04537346572040587,0.5047977711150163,0.32735889643144084,0.49472108020069533,0.14593571923405663,134.80671679086527,62.369656351711775,-5783.230519480519,5198.15216891651
95,2024-11-02,120,0.23128559518135952,0.04742007905879631,0.1857407120169689,0.04818052874549207,0.5047801039771544,0.343983075191639,0.4653042021149695,0.15406826365903808,299.69498137487625,3132.6348986936437,-5868.2828947368425,5383.542361008346
96,2024-11-02,121,0.5802396384084173,0.0316784888706693,0.4254597904775849,0.028761929760999998,0.8353022291371383,0.5004643224292985,1.4898112024875476,0.17559505508886283,45721.48951981573,26974.49913840805,-4272.1,4731.2911561221845
97,2024-11-02,122,0.23924481635004818,0.04486356632770928,0.19172655253732346,0.041423387842434094,0.4639079968139547,0.32511836614404005,0.48131507136337853,0.1350630176775957,150.7764235152131,69.64926546940187,-6100.581196581196,5554.625191397831
98,2024-11-02,123,0.1912710566184338,0.024664235265180197,0.14186497013883215,0.027274163196240375,0.36808567966313677,0.26706830707503193,0.3329934861369504,0.07425996568822658,128.5458644164994,48.57289173056232,-5486.930944055944,5332.672997813797
99,2024-11-02,124,0.4385428193798336,0.06179834180302925,0.28143540574369075,0.03765762279089501,0.5817153232620187,0.29881647297395897,0.7908068290753316,0.14300009102173566,22483.324530106405,29960.75646249871,-5036.142857142857,4873.003003364623
100,2024-11-02,125,0.26081742229617777,0.056265028590082186,0.20672717859957102,0.054802400246868964,0.3791221821475219,0.3081822478930556,0.5336131288264091,0.1801504820831883,295.17043073678144,108.85638038249488,-5044.292857142857,5170.291987581913
101,2024-11-02,126,0.18883836451742964,0.024766778992588674,0.14129753142049453,0.029418388968305648,0.38345937579282646,0.28683354005551054,0.3318560321381147,0.08071181191747925,146.20835707082384,52.33481858751877,-5759.779211956522,5141.791303980035
102,2024-11-02,127,0.1947051384599665,0.029301145650018866,0.14711644860033318,0.02982274061521353,0.44980005917862526,1.5133293076397312,0.3478392545987928,0.08177738525672788,152.65228989026676,51.33186501640437,-5864.659226190476,5344.719602296905
103,2024-11-02,128,0.3680219867808224,0.0993975651562836,0.2791466303064063,0.09251095924713633,0.46824947402748873,0.4417295281935353,0.8280519801879697,0.4202408769455518,966.369168035311,7337.378367274186,-4265.973214285715,5035.880220282501
104,2024-11-02,129,0.22379479300758243,0.03628483435538923,0.16227361263743614,0.03408692509874965,0.32231896288311346,0.24241880488179593,0.3914601891804447,0.09966550774566074,182.2311936258637,64.98375574825707,-5337.564583333334,5200.696662567173
105,2024-11-02,130,0.18217490494409747,0.02238459286255298,0.1349680301344158,0.023743520398576908,0.3734516423080883,0.2358499307021404,0.313786047468754,0.06318852735980658,143.04004583256423,48.676227346270835,-6035.597368421053,5155.06169341239
106,2024-11-02,131,0.22285439551386915,0.033340064440458915,0.17019155104162176,0.031296746593367446,0.42875813798894635,0.26235642956675126,0.4137302414267071,0.09394398838382369,156.58811520473733,52.85681504006942,-5852.0625,5035.572841280697
107,2024-11-02,132,0.18499170510728968,0.02265950810875514,0.13576442196421204,0.029824246340286065,0.37541016214594697,0.2555822821337346,0.3169611400523632,0.08056374514739867,138.9798999641407,46.838265527674714,-5683.675,5062.20817719337
108,2024-11-02,133,0.28470766789684054,0.06739515050709159,0.2215422474059455,0.065004503620112,0.39405294035756033,0.3915942203063825,0.5888103086905738,0.23615580293819868,163.71890585586183,83.18089197331966,-4196.8494623655915,5117.586985085751
109,2024-11-02,134,0.49487957059403104,0.03566162481210479,0.41890406705290484,0.04193219454762787,1.085027986371594,0.5948659750111759,1.4585099532142494,0.23307946289736928,4193.8395341497435,15757.452747116646,-5374.891428571428,4971.595671854532
110,2024-11-02,135,0.18533645295257697,0.0231334717541054,0.13871686163923289,0.0279699281332009,0.33071886693524666,0.2560357747163068,0.32456299160648444,0.07539081462166247,153.95392419661587,45.37049098790468,-5292.998148148148,5442.489698096401
111,2024-11-02,136,0.21638660208127533,0.04161651621134624,0.15707196221286235,0.039327472229661084,0.40072136309606143,0.23267932065417207,0.3782120948085939,0.11889744602282257,158.07457026634526,53.03934308128649,-6177.170833333334,5179.321353614817
112,2024-11-02,137,0.2237122163650752,0.029476644963585152,0.1684123136193896,0.029884975421952547,0.40762898078263965,0.2329769967291915,0.40822927667408665,0.08891526711382593,176.93375644013358,62.74952520579721,-5971.051948051948,5411.284243501543
113,2024-11-02,138,0.4326267301337584,0.07569502146935406,0.3159484086244894,0.06214721091257662,0.4166721382743021,0.4700258832170367,0.9484854576267311,0.27349500567408697,10094.898419442627,23052.093869684366,-2908.508658008658,4427.149669828121
114,2024-11-02,139,0.1934648762365745,0.02752085888365268,0.14188410871058507,0.02987803757282521,0.34765385084296463,0.2555897700995016,0.333531176466403,0.0817673369722197,142.15773985146694,49.872784286331886,-5514.60294117647,5258.718240412789
115,2024-11-02,140,0.39325573074931564,0.03461156652139889,0.2559158205148499,0.03415164444954359,0.4663558547130349,0.3206001356569136,0.693856459339395,0.1307564467518842,2783.7403865496117,13009.253875897039,-4728.644886363636,4987.760589126502
116,2024-11-02,141,0.5277084486399052,0.030948134790949627,0.42964481704948276,0.03302278995129803,1.0442739546625395,0.5571574818138106,1.518122475698838,0.20024749794491425,10549.499325375504,23659.85730088384,-5141.381493506494,4896.970170462983
117,2024-11-02,142,0.21626741161742358,0.04505252046198095,0.1593886062657981,0.04602476222663586,0.39406028632161744,0.27479149168817013,0.38697359978681795,0.1425097840938164,151.8722317391462,51.18837882917132,-5723.8573975044565,5206.594047458468
118,2024-11-02,143,0.1894649964055173,0.023575423732834284,0.1359300143205633,0.027074513946330637,0.3288106407538688,0.24775211287483148,0.3169023046239637,0.07267251920649852,137.34336467521194,51.98711284908498,-5129.822058823529,5219.894932170165
119,2024-11-02,144,0.43223504916130645,0.09207877167146648,0.34332081999916336,0.09012134742977976,0.3879097098666579,0.5580874841263533,1.1031375914636101,0.4210860488721579,7099.291767341231,19879.090047469497,-2403.0026737967914,4341.555716572091
120,2024-11-02,145,0.21024364973778437,0.022666799434913894,0.15642606726749586,0.02456451807163944,0.37378577590442397,0.23343843253136085,0.3729054990657651,0.07013249215288425,166.10052745023197,49.71253517323828,-5276.295138888889,5160.882096630729
121,2024-11-02,146,0.5176885452715851,0.023199874097972042,0.42404556502320045,0.031999707442984804,0.7834348627416244,0.6676048814980869,1.4831167659604427,0.19179576461818004,11848.232226133508,24871.560165849143,-3745.364285714286,4838.082452880205
