date,35,48,57,58,61,63,65,66,68,73,75,76,79,82,84,87,89,90,93,94,95,98,101,104,105,106,107,109,110,112,113,115,117,119,120,122,123,124,126,127,129,130,131,132,135,136,137,139,140,142,143,145,147,148,149,151,154,166,179,180,181,182,183,184,185,186,187,188,189,190,191,195,199
10 days,0.9411089079166722,0.7914106612315999,-0.29158476827398844,-0.12842328880499065,-0.1292315463145521,-0.16311804739929336,-0.2632526571500007,-0.3433077728772587,-0.2731736723068739,-0.27150596237663455,-0.31976121557138987,-0.32942202739260235,-0.17519486523156252,-0.36357534655295826,-0.16787492461831033,-0.2507572221554216,-0.33591731329228264,-0.09584437658256117,-0.349341461121077,0.32809972450293906,0.6938466596156144,-0.23861814430924122,0.5553818657358234,-0.293489562632963,-0.3807106700462548,-0.37311499802461806,-0.269825428728642,3.8947618289474364,4.106298042242791,3.7595494671153125,-0.20609974507136877,-0.2150540824821244,2.513846529568473,-0.1823348653748405,-0.13209815044291762,-0.11136776695153831,-0.4984590286271045,1.5343192689822602,-0.49372383552429977,-0.4351869419041239,-0.4162255215666678,-0.4999655457822704,-0.45064545035753745,-0.6923606522416872,-0.6451524490875313,-0.37738701182991563,-0.35976124456416925,-0.6043245102673777,1.4491274424922085,-0.43771706751380085,-0.531953000920094,-0.567871690166773,0.5017591134981332,-0.49119485935177987,-0.331311554782669,-0.5593471306299169,1.3828088079779843,-0.6286863249338179,-0.1549221221035323,-0.8126093998276384,-0.8209730271104922,-0.669949613080669,-0.6538006568369115,-0.13541024417685177,-0.5220601368902821,-0.47721418902069174,-0.36704128759315696,-0.41571086769627674,-0.5547728106801249,-0.22741618603701436,0.05007869938475578,-0.4298121183251455,-0.5854306576953732
11 days,1.0879420504894375,0.847198643914252,-0.27170466293083534,-0.0990584679056257,-0.1146866314031105,-0.14672781692278422,-0.27274083147716516,-0.3515324899859176,-0.2719419664231188,-0.2576447885429689,-0.306231211652707,-0.31895691296215634,-0.14811071685128654,-0.3721954290651426,-0.14357912662047864,-0.2219042345830774,-0.3222388424092776,-0.09875148492064556,-0.33896927926796905,0.3832680645491822,0.7366116080439193,-0.22121064978200353,0.6337319351688414,-0.2704383105495143,-0.36833497630772405,-0.3641752242979838,-0.2572536977660554,3.7985155939765907,4.002991933908558,3.6542719855630463,-0.22132123869682313,-0.22783905268831045,2.451297666933193,-0.20006331083091186,-0.12884581347625298,-0.11131993751861259,-0.5020556345025114,1.6851660526441714,-0.4960319604929897,-0.4342274709021265,-0.43040768439595023,-0.4957256010158453,-0.4800939288407229,-0.7223355532762192,-0.6702637259864835,-0.3793496431482146,-0.37136114676499277,-0.6262382064630834,1.6262712219183861,-0.45368110694359537,-0.5344923237485439,-0.6001485380469026,0.35356625856872065,-0.5278234492491011,-0.3403759323010093,-0.5940208563474968,1.559024747950946,-0.6640453719455998,-0.19175595395494718,-0.8681847402532793,-0.8799290989853783,-0.7263183512460657,-0.6826319241813518,-0.1557017479656782,-0.5270261512881478,-0.480893098295829,-0.3576700511473979,-0.4237024897216397,-0.5782562752682907,-0.20135327155143617,0.0904319075525953,-0.47461255766130694,-0.6117987194512794
12 days,1.2505498396097332,0.9074410259689524,-0.24820239403578453,-0.06541567073368555,-0.09778997127714532,-0.12762542697023974,-0.2825302003963578,-0.3596099467696162,-0.26958086043145296,-0.24101616041807,-0.28980567857993017,-0.3059609529737437,-0.11687954619286307,-0.3806478175454792,-0.11552523136477087,-0.18840592237898884,-0.30558820358233996,-0.10169700677045206,-0.3260076856583981,0.4444537174054561,0.7824818585805721,-0.20069074637658776,0.720310597459859,-0.2433453514761648,-0.35299779419641003,-0.352748159113833,-0.24208832012808962,3.6759245748751717,3.8716716480026436,3.5219537868738553,-0.23779297670738886,-0.2415253414255912,2.3716891136857954,-0.219452633794751,-0.12470151028885089,-0.11087081067609608,-0.504352150400808,1.8502055525754009,-0.4968890725509129,-0.4315993026222287,-0.44495939205179985,-0.489160142863222,-0.5117770563962045,-0.7537561551249161,-0.6963550773471487,-0.38022898781021763,-0.3831947666155069,-0.6488605849837427,1.8213329955104376,-0.4701703968481163,-0.5354751125364516,-0.634612348039379,0.18430326333130442,-0.5674774720696882,-0.34944490356105856,-0.6312237847746188,1.7532731677604394,-0.7017768522703592,-0.2328348453599307,-0.9281115990899464,-0.9436470875229063,-0.7876479622596455,-0.7128968158453097,-0.178154223738161,-0.5307866070688444,-0.48335799596466134,-0.34577690617808804,-0.4312596632831755,-0.6028285401258493,-0.17109101571806676,0.1358602170889821,-0.5237199068284111,-0.6395223106161453
13 days,1.429246685279203,0.9716175699341312,-0.2204175802039453,-0.026965149544665785,-0.07818241536179256,-0.10538037154011799,-0.29234258796055096,-0.3671292819416894,-0.26567328767377346,-0.22105907247130485,-0.2698562982810594,-0.28982711217676627,-0.08092907880567336,-0.3884963495678013,-0.08318407941760472,-0.14955809196295214,-0.28531153590814384,-0.10457332008237478,-0.30982135149601514,0.5118124053817902,0.8309300698878115,-0.17650481284851638,0.8152071692928241,-0.2115107362466792,-0.33399431741000585,-0.3381800242248767,-0.22378571512077536,3.5201303606322534,3.7050850312601793,3.3558311397809937,-0.25538751327284,-0.2559440562588961,2.2705892024182233,-0.2404394892733682,-0.11943276451303418,-0.10985562249545949,-0.5046552996764098,2.028924027400901,-0.49559394122492106,-0.4266496408288132,-0.459431324849866,-0.47948283386412416,-0.5453717254633382,-0.7859490482609378,-0.7227663231671738,-0.3794913467337418,-0.3948661068870326,-0.6715546001727084,2.0342294642077157,-0.4867245837990637,-0.5341464486782742,-0.6707999506891233,-0.008487523154692074,-0.6098572611703211,-0.35813502860466734,-0.6705330997999072,1.965557798518961,-0.741363654655268,-0.27835733608468244,-0.9918360168684546,-1.0115998899145326,-0.8536040324813643,-0.7439655214909425,-0.2028032262786181,-0.532629302101495,-0.48394788450627807,-0.3307120285838522,-0.43786206822333185,-0.6279438189592875,-0.13599198272146718,0.1867575530461736,-0.577019732974971,-0.6680438781107888
14 days,1.6231271532816685,1.038565191192387,-0.18768175592843628,0.016709805268698228,-0.05553367103513479,-0.07958743199687958,-0.30173729256743576,-0.37349115708110037,-0.25969620332696663,-0.19717868378621792,-0.24569909197196596,-0.2698713601316746,-0.03976783686848745,-0.39510576887105847,-0.04609455894623654,-0.10471611176669333,-0.2606934778259439,-0.10721672743430029,-0.28968919109974306,0.5850520704980644,0.8809000723204065,-0.14809905428674736,0.9178380603325771,-0.17424358528668676,-0.3105323479985174,-0.31971335098254955,-0.2017618662695516,3.323208735535002,3.494866606047394,3.14818150912315,-0.2738060702486347,-0.2707650551899651,2.142880767739973,-0.2627848423341991,-0.11277088292871189,-0.10806383339022996,-0.5020453637944057,2.2193199141865065,-0.49122814175950363,-0.4185511846931007,-0.47312183209785236,-0.4657246083277604,-0.5802018945297897,-0.8177849710062055,-0.7484284667931647,-0.37643588201338674,-0.40576479469050825,-0.6933093613215536,2.263275951431008,-0.5026120161844853,-0.5295171049669771,-0.7078307721223178,-0.22663278489496383,-0.6542528277102613,-0.3658745997973468,-0.7110985447468616,2.194313663409553,-0.7818286808941923,-0.32824951826844906,-1.058153625163728,-1.0825874093279115,-0.9232562348395379,-0.7747747919861253,-0.2295135210315875,-0.531598086572306,-0.4817836427845271,-0.31172685617590196,-0.4427722901460745,-0.6526940869158797,-0.09547216408592536,0.24326883010893194,-0.6339664268871078,-0.696414634391517
15 days,1.8293503500800004,1.1062181910250295,-0.14942697056127657,0.06576090188340497,-0.029619407676090538,-0.049954052145606505,-0.3100705024588595,-0.37787579344475686,-0.25103444244426837,-0.16882394350991115,-0.21667172088338715,-0.24539475569661354,0.0068731141269352865,-0.3996083309002687,-0.003991058887465051,-0.053447708257082525,-0.23103566953746968,-0.10939544563227241,-0.2648665335182187,0.6631632901257563,0.9306101769432066,-0.11501412723852095,1.0265664084616146,-0.13098676395882383,-0.28180546798603673,-0.29654257870626094,-0.17546338452144666,3.0767648393894325,3.232174314508149,2.8909605702001464,-0.2925073861568047,-0.28543835712343285,1.9831474478515578,-0.28598948582488337,-0.1044310806301578,-0.10524248222728469,-0.49537194007881497,2.4171845119470263,-0.4826581909487697,-0.40631913913890827,-0.48501690506269474,-0.446769068608439,-0.6151023855992159,-0.8475467024088821,-0.7717548433103224,-0.370195247146923,-0.4150175240279201,-0.7126462967204386,2.504331832572598,-0.5167613143651598,-0.5203655816381021,-0.7442596165333242,-0.4705654291125018,-0.6993725117931318,-0.37186710075198803,-0.7514828557074477,2.4355553419180476,-0.8215737542285806,-0.38198325257332744,-1.1249515465350428,-1.1544616064715874,-0.9948122329311259,-0.8037005331682496,-0.25788033981174746,-0.5264823609923049,-0.4757627741966957,-0.2880316973922632,-0.4450070584872259,-0.6757059280870622,-0.0491390247313774,0.3050874559832208,-0.6933688480248674,-0.7231776865044175
16 days,1.5409812638502198,0.9155261197576822,-0.09799914619588448,-0.009812871546078695,-0.07301406651561844,-0.048130865702040906,-0.2900661516345752,-0.3983715078759666,-0.2703208019658663,-0.02075229830710739,-0.09284436868180677,-0.1310840838904734,0.11360195257725349,-0.5240759921602883,0.09904489706470007,0.09592107798453177,-0.12802263278334086,-0.28451247032625815,-0.15302164079164948,0.47222252914772034,0.7649824272269714,-0.06592519672910699,0.8519199578487443,0.03167906225103775,-0.11560236840183198,-0.1541088269389729,-0.11119736591875569,3.2096697754360424,3.4233252178371067,3.016833010798825,-0.33878848051768573,-0.3939431891848947,1.9942641363746947,-0.3112277409802681,-0.10832338380767294,-0.08515050523663992,-0.3066966973146107,2.2704938968350117,-0.31064235205865115,-0.2804213245231584,-0.6589488768584004,-0.2907362866748607,-0.7672609377130978,-0.8107317843350106,-0.8220087941641359,-0.3582913974142772,-0.4111146063567217,-0.7471109758298375,2.365921227920142,-0.519398125199413,-0.3099124832373139,-0.851149971847175,-0.6953816834907385,-0.8138951066448386,-0.597241112754732,-0.8864562717024147,2.3393742014993313,-0.7651465925805252,-0.389169477114173,-1.189402336449771,-1.2549710302686552,-1.0316798289566325,-0.8144777617734028,-0.33969178383018717,-0.3285576805312672,-0.300921196467441,-0.12981059948352963,-0.35136026249755514,-0.7019344999368452,0.0471037042336388,0.2835069917148172,-0.8091158191215765,-0.7864378371345883
17 days,1.2910609658392627,0.7514257113021141,-0.05542104049594737,-0.07064829720577923,-0.10718656409240511,-0.04611813558915331,-0.27066473253921636,-0.41041052773424824,-0.2828276695806703,0.0988930689921272,0.008061807838127715,-0.03742161759077771,0.19839249599845843,-0.6185458818301046,0.18102139480455243,0.2152976140351386,-0.04350557889009162,-0.4225281036683852,-0.0611004521176593,0.31291757468224995,0.6227916100765077,-0.02559474968360841,0.7014762820341033,0.1625029205764958,0.019733956847929498,-0.03750718386531469,-0.058117232246402833,3.280677353054858,3.538897020670856,3.0843425349189952,-0.37229346293855514,-0.47700654090328626,1.980753870474557,-0.3280734600566837,-0.11024150947646635,-0.06798780917861795,-0.1510842239021244,2.126607782641226,-0.1684202876365173,-0.175731453513739,-0.7917889526526368,-0.1616280029691048,-0.8813212985558655,-0.7719057096394273,-0.8532717951708603,-0.3446536838717799,-0.4033338816708201,-0.7664849078604982,2.22763701745128,-0.5156709757319902,-0.13670114705425856,-0.927758641914088,-0.8688464878869858,-0.8970786108859433,-0.7722617565481993,-0.985314457427704,2.2354448727254823,-0.7110180844402992,-0.39057884510110663,-1.2279737871142484,-1.321882794154017,-1.0497845028054127,-0.813989871288214,-0.40183982340204605,-0.16523968143703124,-0.15652988882614333,-0.0007511855780460168,-0.27187955385659346,-0.7151756092010515,0.12418721935343816,0.26290844677741826,-0.8933405765611364,-0.8285904927538922
18 days,1.0795877150783322,0.6132773160288177,-0.020601429865409394,-0.11929797595758981,-0.13401831696960476,-0.04415269148386346,-0.25299619856776334,-0.41712650738662493,-0.2908587956049165,0.194866814152853,0.08955722308977158,0.03855331847231664,0.26546502937965333,-0.690355698388065,0.2459471342092924,0.31019916057146274,0.025122513835008076,-0.5309721981616792,0.013641051667228505,0.18186555781737973,0.5032957777445379,0.0071891964078995155,0.57473241225995,0.2670441946299531,0.12897086182865297,0.05700833539841923,-0.014789846210343545,3.3139726087309893,3.6063136057991785,3.116252549916773,-0.396638660260124,-0.5406368624102916,1.9552870948729288,-0.3392790388617894,-0.11098212214137528,-0.05361720444233303,-0.024205123835138592,1.9946971243564264,-0.05223629181032029,-0.08982811804683889,-0.893338041327718,-0.056092742824759026,-0.967034639722304,-0.73485641396155,-0.8722724689110685,-0.3311000998841281,-0.39408307514423196,-0.7765139694990022,2.0995119422555937,-0.5088713090270378,0.004296111508047144,-0.9828616354284451,-1.0026634466655349,-0.9577208590168041,-0.9080455377445714,-1.0579772924430029,2.1350288357353255,-0.6620482043851392,-0.38884935490703043,-1.2501293463464835,-1.3662539205486086,-1.0567070520435031,-0.8076172684371996,-0.44911797823214045,-0.0320288399496395,-0.03867999021901907,0.10356303090092137,-0.205644674703895,-0.7206248233175743,0.1855757547051424,0.2443293343518466,-0.9548518424449207,-0.8565736981653025
19 days,0.9020129379576004,0.49771993217376387,0.007874225413716143,-0.15836546822598702,-0.15523420904262816,-0.042336763740113234,-0.23737001663656343,-0.4205757808218876,-0.295992451524284,0.2721336760461368,0.15553613460882143,0.10028086132979495,0.31883676944141165,-0.7455265338130649,0.2976640745439873,0.3860326825685703,0.08092802413209166,-0.6167708652173866,0.07448429709879173,0.07418437646793588,0.40347261794299966,0.03387108418560714,0.468655981283887,0.350942841821359,0.2173660433340208,0.13375569903335044,0.020590892062464682,3.325027363445566,3.6437566316142314,3.1271377203272572,-0.41455399384924874,-0.589868349512234,1.9250466998968878,-0.34676474099983745,-0.11104721105305582,-0.0416459636764759,0.07931046847961629,1.8775207294322152,0.04269949255628971,-0.019386700428690524,-0.9717596075882883,0.030183730294702265,-1.032193548853692,-0.7010982966481312,-0.8835246908291537,-0.3184483889168854,-0.3846322657790442,-0.780919515401,1.9849120101111317,-0.5008610896893568,0.11917879606125037,-1.0229983273902243,-1.106850789202909,-1.0024936583440398,-1.014294777869713,-1.112059659453791,2.0428376338990706,-0.618928841876976,-0.3855533185071745,-1.2621193112383262,-1.3957847052547734,-1.0572215560182499,-0.7985056256672791,-0.48546755115111795,0.07668466582600775,0.05754762345242034,0.18806981723026056,-0.1506698428674607,-0.7215692559048482,0.2347030146965259,0.22800314043688782,-1.0003467541719764,-0.87522226204081
