date,2,3,5,6,10,12,21,22,23,24,26,27,28,30,34,35,36,37,38,39,48,53,54,56,63,64,65,67,73,74,75,76,77,78,80,82,83,86,87,88,89,91,92,93,94,95,99,102,104,105,106,108,109,110,111,112,116,117,118,119,120,125,126,127,128,129,131,133,134,136,138,139,141,142,145,146,153,155,156,158,159,161,167,178,198,199,200,201,202,203,204,205,206,207,r100,r101,r102,r103,r104,r105,r106,r108,r109,r116,r117,r118,r119,r120,r121,r122,r123,r125,r126,r127,r128,r137,r138,r139,r140,r141,r142,r143,r144,r145,r146,r153,r154,r157,r158,r159,r160,r162,r172,r175,r177,r179,r181,r182,r183,r191,r192,r195,r196,r198,r212,r222,r223,r224,r225,r243,r253,r254,r256,r257,r258,r259,r276,r278,r292,r324,r325,r328,r367,r368,r369,r370,r371,r372,r373,r374,r375,r376,r377,r378,r379,r380,r382,r383,r384,r385,r386,r387,r388,r389,r390,r391,r392,r393,r394,r395,r396,r397,r398,r399,r400,r401,r402,r403,r404,r60,r61,r62,r63,r64,r65,r66,r67,r71,r72,r73,r77,r78,r79,r85,r87,r89,r90,r91,r92,r93,r94,r95,r96,r97
1 days,-0.053937958643262875,1.5078821008653376,0.26134403475086726,-0.2139410520403654,-0.07952418478425959,-0.3787911471746308,-0.05016064003131966,0.11781130203825357,-0.4800643381829132,1.3714839851692124,-0.2910124942094361,0.8237787487742632,-0.49501347630679,-0.06319151074635145,0.39566772794913146,0.15034196631976174,0.5385824260289598,0.8559841186925817,0.7632954423754816,0.4333753268591937,-0.10611715856996105,-0.06208477202381577,-0.7696149290851574,0.008992690055585853,0.3147442917689257,-0.3795957718050868,-0.3358675652896021,-0.3725053349265386,-0.621983721312888,-0.3874409245087298,-0.058103252355307035,7.664852442768301,5.88484941231827,0.10647897597334093,-0.037100089121475235,0.36446865669069023,-0.6358005975963299,0.5330758936294572,1.3368672882742145,0.21780445413548274,0.9285827468262654,-0.3862257667271115,-0.4308831894904372,-0.497360027768353,-0.7422327675007321,-0.7315108141979922,0.03934390417272068,0.04428649189653723,-0.34980271170727717,-0.5866366365924994,0.14154449918232956,0.0926016376658019,-0.6214676445596973,-0.0821792308656001,0.41963378280323965,5.648044697798815,6.608304479329129,-0.5357517663429332,-0.2535139034627434,-0.46795205658705485,-0.201026733238153,-0.28426739223940806,-0.619911937799889,-0.37446459655980263,-0.4731969085334035,-0.5181386675203966,-0.3612898091078104,-0.18146766074516674,1.8240383087657466,-0.0817460836167582,-0.4193299295135769,-0.39615609767556753,-0.02789527822559595,-0.15380368934540659,0.46707694889464574,0.7315151380877496,-0.18641960668692595,0.4634510938625077,-0.03109353375199596,-0.40070310280196036,0.8494802751706009,0.5710838795412806,0.403152095977342,0.14686357749370885,-0.40559102482085535,-0.3299396854559542,-0.5367669097422871,-0.539331068544001,-0.6154377526931454,-0.48410244672942404,-0.5072458676948665,-0.233930414314104,-0.17137805644336349,-0.41828007002518414,-0.17900211061232116,-0.31113935610122184,-0.47725439806458103,0.011214010769124701,-0.6213619811129633,-0.5210845132382503,-0.43639335933152323,-0.2983447284058512,0.04854575821916399,-0.010587681914595528,0.26270907741382316,-0.3784238530702003,-0.4699052069631135,-0.489345442247208,-0.4234077445723514,-0.3703246908859377,-0.2886611771029961,-0.38167046972715013,-0.34285018630260866,-0.5054267962905561,-0.5115965131144029,0.4372472796241284,-0.23910254729143077,-0.014512466216265838,-0.09514926132692134,-0.3745030307584409,-0.3003515087463587,-0.4429058871980585,-0.5922746674306871,-0.38851475384064105,-0.34547491622978505,-0.12298323573360764,-0.3780890247166195,-0.2976193873219427,-0.43872190151323354,-0.39905443618366954,-0.5121643604979955,0.3056221461388547,-0.14393747311275826,0.46355908062600804,-0.35446543086833776,-0.3265422658209173,-0.185034368562312,0.09696726452736229,-0.4507382391026284,0.4874057845974546,-0.1370662331870115,-0.09689052102819419,-0.14990262415964684,0.013443513160100938,-0.11236899268803849,0.06769867055701184,0.1529082720206663,-0.037108706516528776,-0.15526020927547093,-0.048571966878502536,0.3295006456981181,0.5525643383789722,1.3603909441090367,0.24368625060153715,1.646551004455698,1.783883791226934,-0.1003807980495866,-0.10336617478935345,0.14993998683700493,0.015912211528456476,1.2016590523903863,-0.2301420488278557,-0.4989620909813926,-0.5418207619657196,-0.174165281199443,-0.5030019137705868,-0.36592339519676403,-0.4971615832474227,-0.5571974536390337,-0.5877011184366625,-0.6279103655810878,-0.5562568010302782,-0.0867619637537995,-0.5938719343289294,-0.6402654135058695,-0.6549762402889628,-0.5183431691860326,-0.34056771684491843,-0.538199097248935,-0.3778382710194765,-0.10974387252822755,-0.301830435729984,0.23344240311354345,0.6596429855857692,-0.10180202230118646,-0.22342907329671663,-0.19640605833850455,-0.0029348636476554143,0.4295908635020445,-0.12790081563884145,0.4014173920474181,0.5100514034875726,-0.08903758545877195,-0.22365104395641974,-0.1449506665570165,0.7761501266652278,0.20140304127731992,0.032176088436674646,-0.17043976622514193,-0.6180260541499693,-0.6183970057024709,-0.6717416515829342,-0.3862688895845207,-0.5241082239777275,-0.6610207056317491,-0.517188933925093,-0.4803215749112811,-0.4225106114409679,-0.33636271944589585,-0.5830480339051491,-0.45108339301358186,-0.42275202435827486,0.37785773676595913,0.0696680807954379,-0.2329104482814346,-0.29189923830342196,-0.5777756544985976,-0.4723104299031522,-0.3202347575620383,-0.3582064250155505,-0.319953988345621,-0.5842433779972449,-0.5466744513954495,-0.5031452743539946
2 days,-0.038666703323311694,1.5267177420472433,0.27733482666079956,-0.19903495579267833,-0.06431132235160839,-0.36426127182695145,-0.03488076411453689,0.13347452353436398,-0.46576558851967315,1.3900083385608093,-0.27628229041309477,0.8410531292325255,-0.48074884356774533,-0.047941373883733616,0.4119650734021858,0.16607942930043948,0.5552059314171487,0.8733319982485903,0.7804317878271505,0.44975872859742955,-0.09096498662416332,-0.046832109361998824,-0.7559769918031191,0.024407565706919116,0.3308569537496008,-0.365067732771802,-0.3212397297399878,-0.357961114097655,-0.6080088600769261,-0.37293078968355875,-0.042841503068991225,7.69773952214601,5.9136741686406795,0.12211633483401972,-0.0217904064143846,0.38069479962087854,-0.6218572692365026,0.5496868320089733,1.3553126394374504,0.23369588001112954,0.9460963109770784,-0.37171285866875625,-0.41647219860580487,-0.48310075032923744,-0.7285323386473844,-0.7177859157019785,0.05482804736728572,0.05978191506519211,-0.33520667894990713,-0.5725811062370244,0.15726188458281826,0.10820732566390995,-0.6074916055333289,-0.06697242777932337,0.43598582358855625,5.676329018383228,6.638780304862049,-0.521580106532595,-0.23869812037966728,-0.45362566427380946,-0.18609116393108552,-0.26952179477082316,-0.6059323483394317,-0.35992484715797174,-0.4588824860216803,-0.5039268110945482,-0.34671999220502625,-0.16648745372132615,1.843595481670048,-0.06653829200179628,-0.4048925717781219,-0.3816658526192795,-0.012564588298358869,-0.13876034760387396,0.48353726447732653,0.7485789545264876,-0.17145070099450088,0.4799031345185506,-0.015770142883771352,-0.3862232349211273,0.8668133116544149,0.5877815597492172,0.4194665222556956,0.16259310209513575,-0.3911223121560361,-0.31529832129852,-0.5225975666922943,-0.5251675774174261,-0.6014479522470877,-0.4698129128378246,-0.4930091517204043,-0.21906993779056133,-0.15637482292379623,-0.4038403163003226,-0.18836256469558882,-0.2672199145447058,-0.3660932175483063,0.1215785389506304,-0.6281613531404442,-0.4995802224507453,-0.4228275685093259,-0.2504128925588339,0.2202301205455865,0.05136189430511338,0.25271907563460605,-0.31759745411748413,-0.5129034981639945,-0.40941723232318333,-0.34694674341336806,-0.35268680571599015,-0.26089951898894453,-0.3164308413139244,-0.2488867146412924,-0.4470170699176108,-0.4464182680174255,0.4098730458649038,-0.14841015341695435,-0.06508704061189875,-0.13326442967199179,-0.26784534680570793,-0.22506981919582558,-0.4240991249137766,-0.5285606002163797,-0.28737627137687105,-0.4105276628161534,-0.17177873120440135,-0.3939813610516756,-0.2475724729696681,-0.4271507002289106,-0.3062883704990877,-0.46638663990664836,0.20516051510188865,-0.05050205141383656,0.5013334615387793,-0.25696334708619006,-0.27557098460044693,-0.17115970750541784,0.018879696276087703,-0.4093476886496056,0.4157481684725438,-0.18567063812435436,-0.02622926062375834,-0.2367110372949833,-0.06144039729814295,-0.17903300537342426,-0.020917484877085304,0.06341487136645932,-0.10122317004940641,-0.21505382486785657,-0.11123199799768467,0.24448636657685385,0.4439619359107766,1.2654953544658907,0.1929480055485117,1.6600559546633782,1.7386029845226787,-0.14041328985952736,-0.09541944320955244,0.10628410462164313,-0.09558633297191521,1.0610118637144905,-0.3311791029318188,-0.4772888104605023,-0.4567614767053453,-0.13200983628052745,-0.44893516642206244,-0.2851747113900335,-0.47530671715212985,-0.5576610162771376,-0.5956401956197639,-0.657785414885958,-0.5980155369271366,-0.03217347637305071,-0.6384801691856853,-0.6683019245907615,-0.6899409491707627,-0.5441108474991361,-0.365810942289109,-0.5383668761499922,-0.3594415124411683,-0.13435311470572944,-0.384532015765986,0.18398889336046292,0.6040273302023333,-0.2083244771701976,-0.3384298148692063,-0.3105553314250255,-0.14001737791511812,0.3013896225131617,-0.21534234870741942,0.2814647233911904,0.3980657419792582,-0.18108274467090402,-0.3165675874057547,-0.25027752808399656,0.6675532299469905,0.11682495621742203,-0.04581749960551966,-0.2157373880081304,-0.6345381844687736,-0.6633352153707865,-0.7147432892845558,-0.4366667521147178,-0.5662352526980176,-0.6989316467808917,-0.5450091419351346,-0.5434952339512789,-0.44899703176087624,-0.37849833717348236,-0.6314574717998722,-0.4080694398707021,-0.4005128650014263,0.40565811988738776,0.16038555011824754,-0.23709162077346302,-0.31933208518700945,-0.5724079809981429,-0.5261854995329038,-0.25455594778306534,-0.3079344189216499,-0.2549000204408364,-0.5810615176175243,-0.5171686062825637,-0.4590886764972313
3 days,-0.023260156645079015,1.541304065412459,0.29257579623584296,-0.1835443800570903,-0.048891338517766655,-0.3486841215270537,-0.019476201176215444,0.14879087240347852,-0.45013525243070646,1.404666294322897,-0.260751238956088,0.8559987241504928,-0.4651106566181599,-0.032529967504079535,0.42713550000783845,0.18137869399326295,0.5703013033028775,0.8882606798255804,0.7954091468511392,0.46490935224850005,-0.07553103691958718,-0.0314212842099299,-0.7401945920090476,0.039781063004813884,0.3460698790339715,-0.3494901599060164,-0.30568512168004014,-0.3423872649269211,-0.5923039919790359,-0.3573490967675135,-0.027432768897399512,7.709092380438706,5.925961833714685,0.13743863511730173,-0.006392702504586881,0.395881611088177,-0.6061451449095919,0.564785095768334,1.3699887749006119,0.24895971533107247,0.9609868658269044,-0.35613180391889115,-0.400867691052253,-0.4674613310378069,-0.7127643191829518,-0.7020235271013617,0.07018560507390319,0.07513687706582346,-0.3196447525488404,-0.5568948014190449,0.1725657694542581,0.12353691392914169,-0.5917870084642181,-0.05155104959106815,0.4511436639063119,5.688741046533697,6.650688031985926,-0.5059205249959593,-0.2231867621121214,-0.4380016892093912,-0.17060737042709254,-0.25399428564883175,-0.5902285682831033,-0.34434996903895526,-0.4432557565107344,-0.48827647945464725,-0.33115203310830454,-0.1510139320838917,1.8580157688195702,-0.051117141290111946,-0.3892941316669214,-0.36607958274306207,0.002828281507508153,-0.12330135429454912,0.4986701889985186,0.7635730036591177,-0.15597457873641138,0.49503796323530536,-0.00037559344539623966,-0.37063457708761205,0.8817454088643703,0.602859862799317,0.43463301828490153,0.17789419353847985,-0.37553108732540247,-0.2997468263918493,-0.5069374520313226,-0.5095061161334458,-0.5857465219050616,-0.45418045604951734,-0.4773645406680362,-0.20356886421250459,-0.1409066000585328,-0.3882424275453571,-0.1972111121569729,-0.22247375878343356,-0.25370983953980475,0.23179595540927833,-0.6332106918905157,-0.47663683552705444,-0.4080519193740826,-0.2016944359742717,0.39159839614957254,0.11327624862235715,0.24200264920915235,-0.2557733269660883,-0.5545386545909579,-0.328200179139679,-0.26937821944560025,-0.33402865087638417,-0.2323572649406187,-0.2501890028569995,-0.15406002423910944,-0.3872508420880682,-0.37987330861000984,0.3813010291387682,-0.05714212291343395,-0.11556790814177217,-0.1710727634123852,-0.16024896143563555,-0.14902454124330125,-0.4040697290894217,-0.46325198370343457,-0.1852540010399302,-0.4745431870982467,-0.22017812586937396,-0.40879651087836016,-0.19674318894622475,-0.41436101888487864,-0.2125001794593825,-0.41922028139996614,0.10394689898279176,0.043239196234495375,0.5377679828378948,-0.1585691723287369,-0.22373717430744602,-0.15678056873289273,-0.059398031236271034,-0.3667362017764731,0.34279848260955353,-0.23383963998467505,0.04462972618657182,-0.3230080055955305,-0.13628354185109498,-0.24531196465596714,-0.10963066830815142,-0.026413649193748105,-0.16516635557260698,-0.2743492778984382,-0.17369012106660361,0.1586369355900428,0.33392341160688666,1.1668833415243844,0.14157939666958302,1.6689282098716316,1.6883658717216072,-0.18012226344787446,-0.08719109937475775,0.06225339299464443,-0.2070126658638505,0.9171414369523415,-0.4314647313052675,-0.45423866384617395,-0.3702715330854476,-0.08941003810106751,-0.3935141681332592,-0.20348424050150435,-0.4520802256442344,-0.5565611654671347,-0.6019224632131636,-0.685867880641183,-0.6381702225580622,0.022601170497024266,-0.6813758579476508,-0.6945131231634046,-0.7230318215531765,-0.5683975803707055,-0.39007242846311285,-0.537024841577669,-0.3400042040143162,-0.15862873824005913,-0.46630030027067987,0.13393240722777242,0.546619672001024,-0.3144497490705681,-0.4526833272085146,-0.42403406658961074,-0.2769480041533787,0.17211773644150788,-0.3023334880930023,0.16051179157140177,0.2847667520536795,-0.27278169640360483,-0.4087594221622598,-0.3550874284861122,0.5568930519815295,0.03177057338732204,-0.123819607448933,-0.26050945997240177,-0.6492994602208041,-0.7064917408145709,-0.7558156415353118,-0.48592832366983046,-0.6068480213118442,-0.7349487093190017,-0.5713494911592341,-0.6052553977121881,-0.4742705618307615,-0.4196463081600223,-0.6781807409473467,-0.3638352834048509,-0.3771112002695412,0.4323694862056839,0.2508125343871692,-0.2406151024748245,-0.34591741228783746,-0.565425283461168,-0.5786792894529119,-0.1880477141387497,-0.2567103336189082,-0.18901676141887783,-0.5762442007412322,-0.4861602710104134,-0.4136669354277073
4 days,-0.00784777995473119,1.551532188380742,0.30694163633076005,-0.16760089440355835,-0.03339403175669942,-0.3321934379334777,-0.0040763627920279025,0.16363315029241246,-0.43330840596469605,1.4153471726740265,-0.244551924912789,0.8684976371036803,-0.4482341884787125,-0.017086874879690083,0.4410554704891691,0.1961129906737626,0.5837468874738599,0.9006526913416575,0.8081088260862115,0.4787041573762361,-0.05994545832304828,-0.015981865257361172,-0.7224066209118916,0.05498454978638975,0.36025846408627366,-0.33299680546812005,-0.2893369172010056,-0.32591744625011004,-0.5750060630181214,-0.34082970138984536,-0.012006566069207775,7.698883260193647,5.921661196511393,0.15231852915364263,0.008963783119944157,0.4099051427322113,-0.5888013526676523,0.5782489581403897,1.3807845587676688,0.26347007926629257,0.9731378958638235,-0.33961644209567377,-0.3842040948605697,-0.4505770738332398,-0.6950672395250803,-0.684362037539788,0.08528834504165887,0.09022321077176439,-0.30325029220681854,-0.5397142023991887,0.18732926815548626,0.13846287194214574,-0.574490792551367,-0.03604492975806881,0.4649840822597747,5.68522645104832,6.643985982019963,-0.4889088315272784,-0.2071119196476494,-0.4212150478493171,-0.15470675213520743,-0.23781736107337254,-0.5729375163316901,-0.32787364685403964,-0.4264517055630071,-0.47132325032222067,-0.3147194428760358,-0.13517823752874217,1.8671944533537754,-0.03561245923172906,-0.3726688849833472,-0.3495312585085429,0.01815421298794472,-0.10755748660884155,0.512353126079476,0.7763781733825399,-0.14012244685608877,0.5087329358592382,0.014960954218393784,-0.35407115967503616,0.8941590090229937,0.616197562723124,0.44852814540314995,0.19264003626751977,-0.35895144510654026,-0.28341829872059066,-0.48992238892929985,-0.49248254164771343,-0.5684703214153461,-0.43734020561988457,-0.46044746873419046,-0.18755902653260542,-0.12510439660137332,-0.3716206657305597,-0.20547524205093912,-0.1772782474117174,-0.14104935827232337,0.34094358832637806,-0.6364731780237698,-0.45245101549888955,-0.39219394890309817,-0.15259986210487733,0.5612162692877077,0.17463692422522573,0.230651825374803,-0.19347240235281637,-0.5944662207819923,-0.24637855010920393,-0.19135531471538197,-0.3145096887066622,-0.2032759127261102,-0.18350289987995066,-0.059167039982314484,-0.3266329292369047,-0.31252325888220117,0.3517742808718806,0.033935324232126016,-0.1655325566244023,-0.20825855620741815,-0.05261798879206234,-0.07285498356071457,-0.3829892796776096,-0.39690079917692694,-0.08300634920231546,-0.5369885666641859,-0.26777728649919597,-0.4224137570657424,-0.14555970475935565,-0.4004637878373641,-0.11847858678294297,-0.3710646710215382,0.002831368916940305,0.13650017887622495,0.5725616744826395,-0.06010980140750397,-0.17147766853916624,-0.14201896278187975,-0.13720970422546905,-0.3232644906230678,0.2691717607383103,-0.28117115808840853,0.11509233801272341,-0.4080723433423777,-0.21045919525690882,-0.3106519515299267,-0.19769755442574713,-0.115823878365196,-0.22840323908530372,-0.33265149373375225,-0.23542384607131608,0.07267400036064285,0.2233748891117816,1.065392455183682,0.09001263535395314,1.6731079446482804,1.633608712821995,-0.2191761457278372,-0.07875094070268959,0.01821780544488101,-0.3174337558022785,0.7712628442372512,-0.5301613357953214,-0.4300090137727499,-0.28307980529006316,-0.0467240728325971,-0.33720733460370433,-0.12153912997092964,-0.42768093195848605,-0.5539120012442321,-0.6065004839432843,-0.711928161376398,-0.6763895554698607,0.07710262686820088,-0.7222050799691169,-0.7186851829808691,-0.7539775618381419,-0.5910045833217786,-0.4131520415223438,-0.5341889544040691,-0.3196923973285023,-0.18236846446102845,-0.5464533527155351,0.08369408072174098,0.4879064347334892,-0.41929022203006133,-0.5652350102928363,-0.5358939132140432,-0.41258034758132617,0.04286127626491035,-0.3881470431273247,0.0395747716697278,0.17110748163037187,-0.3633674937091,-0.4994566565343283,-0.4585041432534365,0.44510288398627085,-0.05304624055287088,-0.20117689769127986,-0.30438263445700314,-0.6621917217944114,-0.7475106929043864,-0.7946207367989391,-0.5336445640950738,-0.6456111099294634,-0.7687761518519574,-0.595993993548918,-0.6650892101300939,-0.49812331409694444,-0.4594650833879507,-0.7228317801291126,-0.318755224218432,-0.35274666673411653,0.4577715181905299,0.3401925658629088,-0.24345343861839727,-0.37143520265783064,-0.5568910953815533,-0.629356453876248,-0.12126969312541169,-0.2049661759087275,-0.12285861285313507,-0.5698368884866677,-0.45391385521864,-0.36726475159507904
5 days,0.0074422943244441325,1.557402733155648,0.3203302060026279,-0.1513458217240535,-0.01794964379038023,-0.3149441339880565,0.01119093001248547,0.17788738358691314,-0.4154483109074011,1.4220403513159419,-0.22783202485510554,0.8784940936119898,-0.4302839333246996,-0.0017409912859117952,0.45363391739209163,0.21017102751776465,0.5954633981972841,0.9104549132899133,0.8184700648789273,0.4910551850970921,-0.04434068485030943,-0.0006426565413877696,-0.7028002105109197,0.06989508155775011,0.373324970218584,-0.31574264873226354,-0.27234649067461436,-0.3087060528140133,-0.5562900346486105,-0.3235282295699575,0.003308629610333538,7.6676203570791,5.901133711322191,0.16664110910502647,0.024152306130275223,0.42267175508379445,-0.5700019930123019,0.58999867944021,1.387686514980187,0.2771212415215462,0.9825022665272842,-0.3223222990423148,-0.36664061737989134,-0.43261266633780265,-0.6756259743195263,-0.6649854377576697,0.10001582489540159,0.10492088126903965,-0.2861758210928141,-0.5212113566593837,0.20144036360938347,0.15286914783329725,-0.5557778767044375,-0.020584528881205853,0.47741798692851034,5.666127164313598,6.619095250048756,-0.4707128787190366,-0.190618178218008,-0.4034280034569573,-0.13852956730599902,-0.22113814155800196,-0.5542339831441998,-0.31065043686926386,-0.408633028821355,-0.4532335242863976,-0.2975756916601246,-0.11911901587928816,1.8711582210258104,-0.020154670719373335,-0.3551750866392377,-0.33217722440385145,0.03328722064790806,-0.09166510978457648,0.5245008951591256,0.7869310831120389,-0.12403335940960009,0.5209025729180096,0.03011325095209498,-0.33668970202133636,0.9040004564540915,0.627718053169803,0.4610614531589387,0.20671905170375776,-0.341540507791985,-0.26646362396896434,-0.4717203136659499,-0.4742650016262185,-0.5497937725903399,-0.4194557562316513,-0.4424234385182642,-0.17118339554258158,-0.10910602660049983,-0.35413319921857517,-0.21309778682685243,-0.13201760605948168,-0.02905299302759233,0.448135844600766,-0.6379567998757288,-0.4272480508472352,-0.37540662897849725,-0.10354434475979653,0.7277092351013301,0.23494512060885045,0.21877334329507886,-0.13122152536974357,-0.6323880819749875,-0.16464384185988998,-0.11353502369909159,-0.2943089502280051,-0.17390760311103862,-0.11693516272100159,0.035002738350469235,-0.2656835584554883,-0.2449433493060381,0.3215568028591744,0.12406942488245304,-0.2145761074159657,-0.2445251606285589,0.05415288994707893,0.002803735559971069,-0.3610535134178959,-0.33007864353360755,0.018514934918432525,-0.5973759508689397,-0.3141965596089737,-0.4347435147066501,-0.0944541147084638,-0.38559618810902546,-0.025009135688897517,-0.3223392230608382,-0.09734811755294973,0.22851568480762732,0.6054577536574969,0.037595664411132546,-0.11923490312322291,-0.12700501240834616,-0.21391815666218272,-0.2793105305573328,0.1954928539772263,-0.32728849348281464,0.18458108318877234,-0.4912216952783121,-0.283364348376544,-0.3745286783550556,-0.2843993348719389,-0.20408137255688297,-0.290422432918563,-0.3894957072704098,-0.29593462618400906,-0.012686186873067095,0.1132446185902684,0.9619222271512696,0.038679935273286115,1.6726525849850666,1.5748750873897648,-0.257263411754994,-0.07017323190727605,-0.02545679485593823,-0.42595216478878456,0.6246272120159012,-0.6264803273479461,-0.40482427707767027,-0.19592430375261222,-0.004308189699520235,-0.2804997549157493,-0.04002503064287464,-0.40233453043417006,-0.549765950779173,-0.6093696970120408,-0.7357895039394011,-0.7123940821963545,0.13088355838801885,-0.7606692781712334,-0.7406573676980961,-0.7825632515994068,-0.6117770621981213,-0.43488128567671325,-0.5299121037103508,-0.2986919777513694,-0.20538563000391394,-0.6243571247207251,0.033694772989964324,0.4284009377041497,-0.5220003010857245,-0.6751834073967647,-0.6452375324431463,-0.5458133152531187,-0.08530643376301782,-0.472093354518789,-0.08034212435534988,0.05803907940250832,-0.45210957303863636,-0.5879352915340833,-0.559696031722653,0.3331334637835591,-0.13692564702017118,-0.27725948872780865,-0.3470101440633789,-0.6731445842434562,-0.7860933348985512,-0.8308807735257653,-0.5794494783499601,-0.682238866260055,-0.8001759935985109,-0.6187712475931457,-0.7225375072720491,-0.5203850621352071,-0.49765002147497067,-0.7650804007411192,-0.2732203156823152,-0.3276405477013765,0.481678932490237,0.42780379634890614,-0.24559650718433482,-0.3956944634318007,-0.5469067687362087,-0.6778317310110415,-0.054781852487856025,-0.15314195425725247,-0.056980493905247565,-0.5619240227131068,-0.42072151466256064,-0.3202868020378277
6 days,0.022488454013028125,1.5590222852914533,0.33266595896542517,-0.13492415227095195,-0.002683525205084479,-0.29710528621218296,0.026204616962423547,0.1914570544145613,-0.3967388408194325,1.4248324866563493,-0.21074778995393542,0.8859947247992175,-0.41144594893726383,0.013384719060125302,0.46481492048301165,0.22346103971247372,0.6054157965248325,0.9176786823249662,0.8264906571292536,0.5019120246396951,-0.028845952590532967,0.014473539426600153,-0.6816015406415481,0.08440024094480957,0.3852016534634366,-0.29789688378365,-0.2548766470520818,-0.2909212427191721,-0.5363605162907931,-0.3056150216493434,0.018390597370195133,7.616309852393354,5.865125482969179,0.18030820133138659,0.03905371453031124,0.4341209694089395,-0.5499536941494362,0.5999984161593064,1.39077624209575,0.28983129423697906,0.9891019218669811,-0.3044195375534449,-0.34835394630674427,-0.41375450918757967,-0.6546627025904863,-0.6441143401932006,0.11426006188092054,0.11912262796557886,-0.2685861802241125,-0.5015857090527365,0.21480600560407728,0.16665554034280974,-0.535852794939677,-0.00529558547588575,0.4883929593623419,5.632154691583742,6.576867645009113,-0.4515246766292756,-0.17385631007008379,-0.38482265986587055,-0.12221891927902984,-0.2041118927458846,-0.5343222754323619,-0.2928487834531432,-0.38998259644534233,-0.4341967379530413,-0.2798872988591639,-0.10297651269644545,1.8700598510149449,-0.00486945098124995,-0.33698773628278916,-0.31418909414557544,0.04810949740743013,-0.07576042739618094,0.5350680096145092,0.7952248833231552,-0.10784828548733205,0.5315008580145073,0.04496302237820495,-0.3186624822066157,0.911280137534852,0.6373910439826712,0.4721781148606676,0.22003896680655094,-0.3234712676367669,-0.24904474096488574,-0.4525233846220498,-0.4550460290993166,-0.5299205284179993,-0.40071157145399783,-0.4234802950777098,-0.15458988214315228,-0.09305026142342056,-0.3359548742624923,-0.22003876487472754,-0.0870670119428262,0.08138023464491674,0.5525591942772456,-0.6377125884468082,-0.4012717337372085,-0.35786130107464553,-0.054930619006670345,0.8898168253624444,0.29374143759207955,0.20648382157171416,-0.06953174484249326,-0.6680631536631798,-0.08366630166194149,-0.03655123250652079,-0.27361709371405896,-0.1445044786101986,-0.05102997362366526,0.12769924739696273,-0.2049166222933812,-0.17769848277231118,0.2909220905606265,0.2125511897604714,-0.26232728782724707,-0.27960649374979807,0.15921466988987446,0.0773464971573429,-0.3384735526911076,-0.26335275070081104,0.11849933800932141,-0.6552810415196451,-0.35909549365021176,-0.4457299909039062,-0.04384466155242088,-0.3699152049132419,0.06715779708024902,-0.2734656046225398,-0.19579955666289503,0.3185719687693429,0.6362526951327213,0.13376912605492805,-0.06743866349186955,-0.11187137682498761,-0.2889306858234752,-0.23525356623389254,0.12237059151298059,-0.37185490148519135,0.2525581360097895,-0.5718391628720809,-0.3544435785817234,-0.4364679536965976,-0.36907029313547834,-0.2905000476254755,-0.35075631612415126,-0.44446547460645386,-0.35476745377281604,-0.09676185370040521,0.004424991015692477,0.8573954364769654,-0.01200414288136128,1.6677306977951392,1.5127902444088,-0.29410466627621706,-0.06153352797453839,-0.06842344860522005,-0.5317415641366473,0.47846945702705945,-0.71971276492208,-0.37892588909158753,-0.10952173534120553,0.03749778900067311,-0.22387284111993222,0.04040186284523911,-0.3762835045004467,-0.5442103961971091,-0.6105672277050731,-0.7573335266884142,-0.7459659486698106,0.1835265333813917,-0.7965356769560304,-0.7603268920442406,-0.8086373184553665,-0.6306091237904444,-0.4551291701101762,-0.5242807606545606,-0.27720043449930537,-0.22751631030729572,-0.6994498182386889,-0.015662116166041327,0.3686215639823061,-0.6218096041679401,-0.78171532171466,-0.7512536140401911,-0.6756346392562761,-0.21136825029801293,-0.5535472606855193,-0.19828728389467698,-0.05352799698058259,-0.5383424283041902,-0.6735453214599743,-0.6579085766633552,0.22191357960396352,-0.21920997230041742,-0.3514859312115284,-0.3880851130627599,-0.6821367784267283,-0.8220084502600039,-0.8643875359126678,-0.6230336846728923,-0.7165054760644666,-0.8289758809009126,-0.6395600081772623,-0.7772118494326267,-0.5409289848728308,-0.5339446477108455,-0.8046639804568182,-0.22762185217035405,-0.30202603912663123,0.5039479235505786,0.5129873718803097,-0.2470513758414877,-0.4185400956443587,-0.5356061196412212,-0.7237840722321429,0.010878393141800337,-0.101667448281355,0.008084842793134133,-0.552624325108176,-0.3868903262680946,-0.27314056860271296
